poi_id,destination_id,name,category,lat,lon,avg_visit_minutes,price_level,popularity_score,description,open_hour,close_hour
POI0383,ROM,Porta San Giovanni,landmark,41.885905,12.509334,60,1,4.3,"Porta San Giovanni is a building in Rome, Italy.",8,20
POI0384,ROM,Elliot,nightlife,41.912653,12.443471,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0385,ROM,Galleria Colonna,museum,41.897448,12.484845,120,1,4.4,"Galleria Colonna is a palace in Rome, Italy.",9,13
POI0386,ROM,Chiesa di Santo Stefano degli Abissini,religion,41.901796,12.451961,30,0,4.3,"Chiesa di Santo Stefano degli Abissini is a church of the Vatican City, in Rome.",7,19
POI0387,ROM,Villa Ada,nature,41.932006,12.501808,90,0,4.3,"Villa Ada is a public park in Rome, Italy.",0,24
POI0388,ROM,Teatro Sala Umberto,culture,41.903034,12.481752,90,1,4.1,"Teatro Sala Umberto is a theatre in Rome, Italy.",9,20
POI0389,ROM,Le Comptoir,food,41.904536,12.462467,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0390,ROM,Society,shopping,41.897946,12.472217,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0391,ROM,Criptoportico Neroniano,history,41.890019,12.487174,60,0,4.4,"Criptoportico Neroniano is a covered corrdior in ancient Roman architecture, in Rome.",8,19
POI0392,ROM,Porta Asinaria,landmark,41.885678,12.508687,60,1,4.3,"Porta Asinaria is a Roman gate, in Rome.",8,20
POI0393,ROM,Tree Bar,nightlife,41.923047,12.471434,120,1,4.0,A lively nightlife spot in Rome.,18,1
POI0394,ROM,Chiostro del Bramante,museum,41.900022,12.471503,120,1,4.2,Chiostro del Bramante is an Italian Renaissance building in Rome.,9,18
POI0395,ROM,Santa Maria in Via Lata,religion,41.898123,12.481307,30,0,4.4,"Santa Maria in Via Lata is a church in Roma, in Rome.",7,19
POI0396,ROM,Villa Aldobrandini,nature,41.896603,12.487941,90,0,4.2,"Villa Aldobrandini is a villa in Rome, Italy.",0,24
POI0397,ROM,Teatro Duse,culture,41.883374,12.521662,90,1,4.0,"Teatro Duse is a theatre in Rome, Italy.",9,20
POI0398,ROM,Campo de' Fiori,food,41.895494,12.472365,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0399,ROM,Risparmio Casa Shop,shopping,41.846969,12.483071,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0400,ROM,Monumento a Giovanni Paolo II,history,41.901996,12.499013,60,0,4.2,"Monumento a Giovanni Paolo II is a monument in Rome, Italy.",8,19
POI0401,ROM,Porta Pia,landmark,41.909316,12.501321,60,1,4.4,"Porta Pia is a building in Castro Pretorio, Italy, in Rome.",8,20
POI0402,ROM,Punto Bar,nightlife,41.928784,12.462984,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0403,ROM,Explora,museum,41.915095,12.474666,120,1,4.0,"Explora is a children's museum in Rome, Italy.",9,18
POI0404,ROM,Basilica di San Marco,religion,41.896043,12.481547,30,0,4.4,"Basilica di San Marco is a church in Rome, Italy.",10,13
POI0405,ROM,Parco Virgiliano,nature,41.925551,12.51087,90,0,4.1,A green space in Rome.,8,20
POI0406,ROM,Teatro Nazionale,culture,41.899789,12.494815,90,1,4.0,"Teatro Nazionale is a theatre and former cinema in Rome, Italy.",9,20
POI0407,ROM,Mercato Rionale del Tufello,food,41.94938,12.532706,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0408,ROM,Cinecittà Due,shopping,41.85305,12.571741,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0409,ROM,Cisterna Romana,history,41.894906,12.549604,60,0,4.0,A historic site in Rome.,8,19
POI0410,ROM,Porta Settimiana,landmark,41.89224,12.467604,60,1,4.3,"Porta Settimiana is a building in Rome, Italy.",8,20
POI0411,ROM,Il Tiaso,nightlife,41.889812,12.525695,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0412,ROM,Museo napoleonico di Roma,museum,41.901781,12.472039,120,0,4.2,Museo napoleonico di Roma is a museum in Rome.,10,18
POI0413,ROM,Santa Maria della neve al Colosseo,religion,41.892618,12.490161,30,0,4.2,"Santa Maria della neve al Colosseo is a church building in Rome, Italy.",7,19
POI0414,ROM,Villa Glori,nature,41.930949,12.480227,90,0,4.0,"Villa Glori is a park in Rome, Italy.",0,24
POI0415,ROM,Teatro San Genesio,culture,41.9174,12.465726,90,1,4.0,"Teatro San Genesio is a theatre in Rome, Italy.",9,20
POI0416,ROM,TaoMark,food,41.921188,12.457517,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0417,ROM,Centro commerciale Roma Casal Bertone,shopping,41.898831,12.531567,60,1,4.0,A popular shopping spot in Rome.,8,20
POI0418,ROM,Ruderi di Coazzo,history,41.947446,12.573353,60,0,4.1,"Ruderi di Coazzo is an Archeological site, in Rome.",8,19
POI0419,ROM,Fontana del Prigione,landmark,41.88804,12.467327,60,1,4.1,Fontana del Prigione is a fountain in Rome.,8,20
POI0420,ROM,Vini e Olii,nightlife,41.889313,12.524452,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0421,ROM,Galleria Nazionale d'Arte Antica,museum,41.903325,12.489875,120,1,4.4,"Galleria Nazionale d'Arte Antica is an art museum in Rome, Italy.",8,19
POI0422,ROM,Chiesa di Santa Maria della Pietà,religion,41.901228,12.454911,30,0,4.3,"Chiesa di Santa Maria della Pietà is a church, in Rome.",7,19
POI0423,ROM,Villa Torlonia,nature,41.913792,12.512091,90,0,4.3,"Villa Torlonia is a villa in Rome, Italy.",0,24
POI0424,ROM,Teatro Biblioteca Quarticciolo,culture,41.891408,12.576006,90,1,4.1,"Teatro Biblioteca Quarticciolo is a theatre in Rome, Italy.",9,20
POI0425,ROM,Mercato Conca d'Oro,food,41.93904,12.525574,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0426,ROM,Casetta Mattei,shopping,41.852629,12.416598,60,1,4.0,A popular shopping spot in Rome.,8,20
POI0427,ROM,Anfiteatro castrense,history,41.887647,12.515084,60,0,4.3,"Anfiteatro castrense is a Roman amphitheatre in Rome, Italy.",8,19
POI0428,ROM,Porta Pinciana,landmark,41.90947,12.488383,60,1,4.3,"Porta Pinciana is a building in Rome, Italy.",8,20
POI0429,ROM,Bar dei Cesaroni,nightlife,41.862777,12.489926,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0430,ROM,Casa di Goethe,museum,41.909047,12.477168,120,1,4.2,Casa di Goethe is a museum in Rome.,10,18
POI0431,ROM,Chiesa di Nostra Signora di Guadalupe a Monte Mario,religion,41.9438,12.424065,30,0,4.2,Chiesa di Nostra Signora di Guadalupe a Monte Mario is a church in Rome.,7,19
POI0432,ROM,Villa Giorgina,nature,41.916087,12.495968,90,0,4.0,"Villa Giorgina is a building in Rome, Italy.",0,24
POI0433,ROM,Teatro Rossini,culture,41.897678,12.476639,90,1,4.1,"Teatro Rossini is a theatre in Rome, Italy.",9,20
POI0434,ROM,Mercato Talenti,food,41.947328,12.543016,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0435,ROM,Talenti Village Commerciale,shopping,41.957945,12.548602,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0436,ROM,Domus Augustana - Peristilio,history,41.887862,12.486565,60,0,4.3,"Domus Augustana - Peristilio is a central residential part of the Palace of Domitian, in Rome.",8,19
POI0437,ROM,Porta Salaria,landmark,41.910795,12.498135,60,1,4.3,Porta Salaria is a former gate in the Aurelian Walls of Rome.,8,20
POI0438,ROM,dello Studente,nightlife,41.93444,12.4191,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0439,ROM,Stadio di Domiziano,museum,41.900205,12.472561,120,1,4.3,"Stadio di Domiziano is an ancient Roman circus, in Rome.",10,19
POI0440,ROM,Santi Vincenzo e Anastasio a Fontana di Trevi,religion,41.900683,12.483892,30,0,4.3,"Santi Vincenzo e Anastasio a Fontana di Trevi is a church building in Rome, Italy.",7,19
POI0441,ROM,Villa Sciarra,nature,41.883723,12.463837,90,0,4.2,Villa Sciarra is a park in Rome named for the villa.,0,24
POI0442,ROM,Teatro Palladium,culture,41.86249,12.485491,90,1,4.1,"Teatro Palladium is a theatre in Rome, Italy.",9,20
POI0443,ROM,Mercato Rionale,food,41.929942,12.484092,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0444,ROM,Galleria Guglielmo Marconi,shopping,41.868052,12.46752,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0445,ROM,Tomba alla Torre del Giudizio (Sepolcro romano di via Teodora sotto la Torre del Giudizio),history,41.852949,12.459781,60,0,4.0,A historic site in Rome.,8,19
POI0446,ROM,Monumento della Caravella,landmark,41.903738,12.495558,60,1,4.0,Monumento della Caravella is a town twinning memorial in Rome.,8,20
POI0447,ROM,Monaco,nightlife,41.909804,12.537915,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0448,ROM,Museo Storico della Liberazione,museum,41.888717,12.506352,120,0,4.2,"Museo Storico della Liberazione is a Roman museum, in Rome.",9,18
POI0449,ROM,Santa Maria della Luce,religion,41.889152,12.475525,30,0,4.2,"Santa Maria della Luce is a church, in Rome.",7,19
POI0450,ROM,Parco di Villa Fiorelli,nature,41.884783,12.52311,90,0,4.1,"Parco di Villa Fiorelli is an urban park in Rome, Italy.",0,24
POI0451,BCN,Portal del Bisbe,landmark,41.384003,2.175434,60,1,4.1,A well-known landmark in Barcelona.,8,20
POI0452,BCN,Barcelona a Prim,history,41.38639,2.186795,60,0,4.2,A historic site in Barcelona.,8,19
POI0453,BCN,Temple d'August,museum,41.383375,2.177231,120,0,4.2,"Temple d'August is a cultural property in Barcelona, Spain.",10,14
POI0454,BCN,Blas Infante,culture,41.4377,2.222921,90,1,4.0,A cultural venue in Barcelona.,9,20
POI0455,BCN,Jardins de Ramon Margalef i López,nature,41.365749,2.153034,90,0,4.1,A green space in Barcelona.,0,24
POI0456,BCN,Sant Medir,religion,41.443638,2.121358,30,0,4.2,"Sant Medir is a church building in Sant Cugat del Vallès, Spain, in Barcelona.",7,19
POI0457,BCN,Mercat de la Llibertat,food,41.399863,2.153485,60,1,4.1,A well-regarded food destination in Barcelona.,8,20
POI0458,BCN,Arenas de Barcelona,shopping,41.376304,2.149305,60,1,4.3,"Arenas de Barcelona is a bullring in Barcelona, Spain.",10,22
POI0459,BCN,Platja del Somorrostro,beach,41.383527,2.196406,150,0,4.1,"Platja del Somorrostro is a beach and memory place in Barcelona, Catalonia.",0,24
POI0460,BCN,Boadas,nightlife,41.384664,2.170271,120,1,4.0,Boadas is a Cocktail Bar in Barcelona.,18,2
POI0461,BCN,Homenatge als castellers,landmark,41.382033,2.177009,60,1,4.1,A well-known landmark in Barcelona.,8,20
POI0462,BCN,Monument als Herois de 1809,history,41.383576,2.175785,60,0,4.1,A historic site in Barcelona.,8,19
POI0463,BCN,Refugi 307,museum,41.371437,2.166627,120,0,4.1,Refugi 307 is an air-raid shelter in Barcelona.,9,18
POI0464,BCN,Teatre Romea,culture,41.380532,2.171081,90,1,4.2,"Teatre Romea is a theatre in Barcelona, Spain (occasionally used as a cinema in the past).",9,20
POI0465,BCN,Parc Güell,nature,41.414203,2.151602,90,0,4.5,"Parc Güell is a public park system in Barcelona, Spain.",8,18
POI0466,BCN,Santa Maria de Vallvidrera,religion,41.418719,2.09946,30,0,4.1,"Santa Maria de Vallvidrera is a church building in Barcelona, Spain.",7,19
POI0467,BCN,Mercat de Sants,food,41.374657,2.133381,60,1,4.2,A well-regarded food destination in Barcelona.,8,15
POI0468,BCN,El Triangle,shopping,41.385898,2.169093,60,1,4.1,A popular shopping spot in Barcelona.,10,22
POI0469,BCN,Platja Pont del Petroli,beach,41.441477,2.246668,150,0,4.1,"Platja Pont del Petroli is a beach in Badalona, in Barcelona.",0,24
POI0470,BCN,La Confiteria,nightlife,41.375481,2.167898,120,1,4.1,A lively nightlife spot in Barcelona.,18,2
POI0471,BCN,Font de Can Borni,landmark,41.423432,2.122674,60,1,4.1,"Font de Can Borni is a spring in Collserola, Barcelona.",8,20
POI0472,BCN,Font del Geni català,history,41.382811,2.183495,60,0,4.1,A historic site in Barcelona.,8,19
POI0473,BCN,Centre Martorell d'Exposicions,museum,41.387132,2.184365,120,1,4.1,Centre Martorell d'Exposicions is a museum in Barcelona.,9,18
POI0474,BCN,Teatre Grec,culture,41.369517,2.159659,90,1,4.2,"Teatre Grec is a modern open-air theatre in Greek style in Barcelona, Spain.",9,20
POI0475,BCN,Jardins de Miramar,nature,41.370404,2.171995,90,0,4.1,"Jardins de Miramar is a garden in Sants-Montjuïc, Spain, in Barcelona.",0,24
POI0476,BCN,Mare de Déu de la Salut,religion,41.425726,2.089815,30,0,4.0,Mare de Déu de la Salut is a Historic building in Barcelona (Catalonia).,7,19
POI0477,BCN,Mercat Torner,food,41.444815,2.241128,60,1,4.1,"Mercat Torner is a building in Barcelona Province, Spain.",10,23
POI0478,BCN,Westfield La Maquinista,shopping,41.440773,2.197797,60,1,4.1,Westfield La Maquinista is a shopping center in Barcelona.,9,21
POI0479,BCN,Platja de l'Estació,beach,41.444777,2.249519,150,0,4.1,"Platja de l'Estació is a beach in Spain, in Barcelona.",0,24
POI0480,BCN,4Gats,nightlife,41.385738,2.173639,120,1,4.4,"4Gats is a restaurant, in Barcelona.",11,17
POI0481,BCN,Farmàcia Hereus Torras Surroca,landmark,41.44854,2.248803,60,1,4.1,"Farmàcia Hereus Torras Surroca is a building in Barcelona Province, Spain.",8,20
POI0482,BCN,A Joan Güell i Ferrer,history,41.388673,2.16728,60,0,4.1,A historic site in Barcelona.,8,19
POI0483,BCN,Poble Espanyol de Barcelona,museum,41.368648,2.148502,120,1,4.4,"Poble Espanyol de Barcelona is a museum in Barcelona, Spain.",10,20
POI0484,BCN,Teatre Tantarantana,culture,41.375947,2.167338,90,1,4.0,A cultural venue in Barcelona.,9,20
POI0485,BCN,Jardins de Laribal,nature,41.368307,2.157853,90,0,4.1,A green space in Barcelona.,0,24
POI0486,BCN,Capella Castrense,religion,41.387124,2.187444,30,0,4.1,Capella Castrense is a military parish church in Barcelona.,7,19
POI0487,BCN,Mercat de Santa Caterina,food,41.386146,2.178517,60,0,4.2,Mercat de Santa Caterina is a Marketplace in Barcelona.,7,14
POI0488,BCN,la Farga,shopping,41.362559,2.105107,60,1,4.1,"la Farga is a building in Barcelona Province, Spain.",10,20
POI0489,BCN,Platja dels Pescadors,beach,41.447976,2.252438,150,0,4.1,"Platja dels Pescadors is a beach in Spain, in Barcelona.",0,24
POI0490,BCN,Sala Apolo,nightlife,41.374391,2.169561,120,1,4.1,"Sala Apolo is a building in Barcelona Province, Spain.",18,2
POI0491,BCN,Elogi de l'aigua,landmark,41.418219,2.145737,60,1,4.1,"Elogi de l'aigua is a sculpture by Eduardo Chillida, in Barcelona.",8,20
POI0492,BCN,Triangle rosa,history,41.386148,2.186273,60,0,4.1,A historic site in Barcelona.,8,19
POI0493,BCN,Museu Torre Balldovina,museum,41.446991,2.209374,120,1,4.1,"Museu Torre Balldovina is a museum in the Barcelona Province, (Spain).",9,18
POI0494,BCN,Teatre Goya,culture,41.384087,2.164267,90,1,4.1,"Teatre Goya is a cinema in Barcelona, Spain.",9,20
POI0495,BCN,Jardins de l'Umbracle,nature,41.368746,2.157667,90,0,4.1,"Jardins de l'Umbracle is a garden in Sants-Montjuïc, Spain, in Barcelona.",0,24
POI0496,BCN,Sant Llàtzer,religion,41.3796,2.16643,30,0,4.1,"Sant Llàtzer is a church building in Barcelona, Spain.",7,19
POI0497,BCN,Mercat de Sant Andreu,food,41.434774,2.188394,60,1,4.1,"Mercat de Sant Andreu is a building in Barcelona, Spain.",8,14
POI0498,BCN,Gran Via 2,shopping,41.358872,2.129413,60,1,4.1,A popular shopping spot in Barcelona.,10,20
POI0499,BCN,Platja del Fòrum,beach,41.416705,2.23171,150,0,4.1,A popular beach in Barcelona.,0,24
POI0500,BCN,Barcelona Pipa Club,nightlife,41.380126,2.174672,120,1,4.0,A lively nightlife spot in Barcelona.,23,4
POI0501,BCN,Font del Camp del Miracle,landmark,41.443863,2.121132,60,1,4.1,"Font del Camp del Miracle is a spring in Collserola, in Barcelona.",8,20
POI0502,BCN,Monument a Carmen Amaya,history,41.368524,2.165651,60,0,4.0,A historic site in Barcelona.,8,19
POI0503,BCN,Vil·la Joana,museum,41.419762,2.099801,120,1,4.2,"Vil·la Joana is a masia in Barcelona, Spanje.",10,14
POI0504,BCN,Poliorama,culture,41.384078,2.170737,90,1,4.1,"Poliorama is a theatre and former cinema in Barcelona, Spain.",9,20
POI0505,BCN,Jardins de Joan Maragall,nature,41.367776,2.156342,90,0,4.1,"Jardins de Joan Maragall is a building, in Barcelona.",10,15
POI0506,BCN,Santa Maria de Montalegre,religion,41.383981,2.165951,30,0,4.1,"Santa Maria de Montalegre is a church building in Barcelona, Spain.",7,19
POI0507,BCN,Mercat de Sant Gervasi,food,41.405463,2.138364,60,1,4.0,A well-regarded food destination in Barcelona.,10,23
POI0508,BCN,L'Illa Diagonal,shopping,41.389535,2.135194,60,1,4.2,L'Illa Diagonal is a building complex in Barcelona.,10,21
POI0509,BCN,Platja del Litoral,beach,41.421678,2.233757,150,0,4.1,A popular beach in Barcelona.,0,24
POI0510,BCN,Depósito Legal,nightlife,41.358765,2.101318,120,1,4.0,A lively nightlife spot in Barcelona.,18,2
POI0511,BCN,el Gòtic,landmark,41.38384,2.174512,60,1,4.4,el Gòtic is a the centre of the old city of Barcelona.,8,20
POI0512,BCN,Monument a Rafael Casanova,history,41.390892,2.177471,60,0,4.1,A historic site in Barcelona.,8,19
POI0513,BCN,Saló del Tinell,museum,41.384313,2.177115,120,1,4.2,Saló del Tinell is a building in Barcelona in Ciutat Vella district.,9,18
POI0514,BCN,Casa dels Entremesos,culture,41.386186,2.176856,90,1,4.1,A cultural venue in Barcelona.,9,20
POI0515,BCN,Mirador del Llobregat,nature,41.367021,2.144325,90,0,4.1,A green space in Barcelona.,0,24
POI0516,BCN,Santa Madrona,religion,41.36874,2.155205,30,0,4.1,A historic place of worship in Barcelona.,7,19
POI0517,BCN,Mercat Municipal de Collblanc,food,41.374908,2.120313,60,1,4.1,"Mercat Municipal de Collblanc is a building in Barcelona Province, Spain.",10,23
POI0518,BCN,Màgic Badalona,shopping,41.443337,2.230024,60,1,4.1,"Màgic Badalona is a building in Barcelona Province, Spain.",10,20
POI0519,BCN,Platja del Bogatell,beach,41.393942,2.207358,150,0,4.3,A popular beach in Barcelona.,0,24
POI0520,BCN,Bar Borrell,nightlife,41.375176,2.166833,120,1,4.1,A lively nightlife spot in Barcelona.,18,2
POI0521,BCN,Font de Can Llevallol,landmark,41.409442,2.09372,60,1,4.1,"Font de Can Llevallol is a fountain in Collserola, Barcelona.",8,20
POI0522,BCN,Memorial de la Sida a Barcelona,history,41.365566,2.15343,60,0,4.0,A historic site in Barcelona.,8,19
POI0523,BCN,Centre de Cultura Contemporània de Barcelona,museum,41.383715,2.166578,120,1,4.2,Centre de Cultura Contemporània de Barcelona is a cultural center in Barcelona.,10,20
POI0524,BCN,Club Capitol,culture,41.384998,2.170708,90,1,4.1,A cultural venue in Barcelona.,9,20
POI0525,BCN,Parc del Laberint d'Horta,nature,41.439978,2.145593,90,0,4.3,"Parc del Laberint d'Horta is a park and maze in Barcelona, Spain.",10,18
POI0526,BCN,Sant Pau del Camp,religion,41.376325,2.169521,30,0,4.3,"Sant Pau del Camp is a cultural property in Barcelona, Spain.",7,19
POI0527,BCN,Mercat del Poblenou,food,41.400849,2.205247,60,1,4.1,Mercat del Poblenou is a building in Barcelona in Sant Martí district.,10,23
POI0528,BCN,Diagonal Mar,shopping,41.409697,2.216575,60,1,4.1,"Diagonal Mar is a shopping center in Barcelona, Spain.",9,21
POI0529,BCN,Platja de Llevant,beach,41.404415,2.218238,150,0,4.2,"Platja de Llevant is a beach in Spain, in Barcelona.",0,24
POI0530,BCN,Luz de Gas,nightlife,41.3946,2.149039,120,1,4.1,"Luz de Gas is a building in Barcelona, Spain.",18,2
POI0531,BCN,Font d'Hèrcules,landmark,41.387783,2.117005,60,0,4.1,A well-known landmark in Barcelona.,8,20
POI0532,BCN,A Salvador Allende. La historia es nuestra y la hacen los pueblos,history,41.420302,2.151822,60,0,4.0,A historic site in Barcelona.,8,19
POI0533,BCN,Museu de la Música,museum,41.398892,2.185576,120,1,4.2,"Museu de la Música is a music museum in Barcelona, Spain.",10,18
POI0534,BCN,Teatre Joventut,culture,41.372552,2.117784,90,1,4.1,"Teatre Joventut is a building in L'Hospitalet de Llobregat, Spain, in Barcelona.",9,20
POI0535,BCN,Plaça del Nord,nature,41.406983,2.155496,90,0,4.1,"Plaça del Nord is a square in Barcelona, Spain.",0,24
POI0536,BCN,Basílica de la Sagrada Família,religion,41.403505,2.17428,30,0,4.6,"Basílica de la Sagrada Família is a basilica under construction since 1882 in Barcelona, Spain.",9,20
POI0537,BCN,Mercat de la Barceloneta,food,41.380377,2.189187,60,1,4.1,"Mercat de la Barceloneta is a building in Barcelona, Spain.",7,14
POI0538,BCN,Westfield Glòries,shopping,41.405421,2.191356,60,1,4.1,A popular shopping spot in Barcelona.,10,22
POI0539,BCN,Platja de la Mar Bella,beach,41.398043,2.212244,150,0,4.3,A popular beach in Barcelona.,0,24
POI0540,BCN,Cor de Marina,nightlife,41.447657,2.250768,120,1,4.1,"Cor de Marina is a building in Barcelona Province, Spain.",18,2
POI0541,BCN,Porta Gaudí de la Facultat de Farmàcia i Ciències de l'Alimentació,landmark,41.385975,2.122379,60,1,4.3,"Porta Gaudí de la Facultat de Farmàcia i Ciències de l'Alimentació is a Group of buildings designed by Antoni Gaudí, in Barcelona.",8,20
POI0542,BCN,Monument a les Brigades Internacionals,history,41.424404,2.158236,60,0,4.1,A historic site in Barcelona.,8,19
POI0543,BCN,Museu d'Història de Barcelona,museum,41.383921,2.177678,120,1,4.4,"Museu d'Història de Barcelona is a History museum in Barcelona, Spain.",10,19
POI0544,BCN,El Molino,culture,41.374551,2.167245,90,1,4.2,"El Molino is a Barcelona, Spain.",9,20
POI0545,BCN,Parc de l'Espanya Industrial,nature,41.377744,2.140795,90,0,4.2,"Parc de l'Espanya Industrial is a park in Barcelona, Spain.",8,23
POI0546,BCN,Parròquia de Santa Eulàlia de Vilapicina,religion,41.430476,2.1752,30,0,4.0,Parròquia de Santa Eulàlia de Vilapicina is a Religious building in Barcelona (Catalonia).,7,19
POI0547,BCN,Mercat de les Tres Torres,food,41.400003,2.131154,60,1,4.0,A well-regarded food destination in Barcelona.,10,23
POI0548,BCN,Vorwerk Thermomix Feelina,shopping,41.38029,2.153373,60,1,4.0,A popular shopping spot in Barcelona.,10,20
POI0549,BCN,Platja de la Nova Icària,beach,41.39022,2.20256,150,0,4.2,A popular beach in Barcelona.,0,24
POI0550,BCN,Sala Bikini,nightlife,41.389458,2.137099,120,1,4.1,A lively nightlife spot in Barcelona.,18,2
POI0551,BCN,"Memorial Durruti, Ascaso, Ferrer i Guardia",landmark,41.354,2.150131,60,1,4.0,"Memorial Durruti, Ascaso, Ferrer i Guardia is a Grave of anarchist Buenaventura Durruti (1896–1936), in Barcelona.",8,20
POI0552,BCN,Monument a Lluís Companys,history,41.428024,2.224568,60,0,4.1,"Monument a Lluís Companys is a monument in Sant Adrià de Besòs, Spain, in Barcelona.",8,19
POI0553,BCN,Museu de la Moto,museum,41.38334,2.17453,120,1,4.1,"Museu de la Moto is a museum in Spain, in Barcelona.",9,18
POI0554,BCN,Teatre Victòria,culture,41.374803,2.168743,90,1,4.1,Teatre Victòria is a theatre in Barcelona.,9,20
POI0555,BCN,Plaça de la Sagrada Família,nature,41.402662,2.173166,90,0,4.1,"Plaça de la Sagrada Família is a square in Barcelona, Spain.",0,24
POI0556,BCN,Santa Agnès,religion,41.400883,2.14443,30,0,4.1,Santa Agnès is a church in Barcelona (Catalonia).,7,19
POI0557,BCN,Mercat de la Concepció,food,41.395878,2.168638,60,1,4.1,A well-regarded food destination in Barcelona.,8,15
POI0558,BCN,Dorven,shopping,41.380106,2.15311,60,1,4.0,A popular shopping spot in Barcelona.,10,20
POI0559,BCN,Platja de la Nova Mar Bella,beach,41.40174,2.215491,150,0,4.2,A popular beach in Barcelona.,0,24
POI0560,BCN,Razzmatazz,nightlife,41.397585,2.191249,120,1,4.2,"Razzmatazz is a concert hall, in Barcelona.",18,2
POI0561,BCN,Font de Sant Medir,landmark,41.442269,2.121489,60,1,4.0,"Font de Sant Medir is a fountain in Sant Cugat del Vallès (Catalonia), in Barcelona.",8,20
POI0562,BCN,Monument a Francesc Macià,history,41.428001,2.223785,60,0,4.0,"Monument a Francesc Macià is a monument in Sant Adrià de Besòs, Spain, in Barcelona.",8,19
POI0563,BCN,Museu del Modernisme Català,museum,41.388854,2.163397,120,1,4.1,Museu del Modernisme Català is a museum in Barcelona.,10,14
POI0564,BCN,Teatre Apolo,culture,41.374746,2.170363,90,1,4.2,Teatre Apolo is a theatre in Barcelona.,9,20
POI0565,BCN,Parc de Can Mercader,nature,41.357625,2.084923,90,0,4.1,"Parc de Can Mercader is a park in Cornellà de Llobregat, Spain, in Barcelona.",0,24
POI0566,BCN,Parroquia Sant Jaume,religion,41.355616,2.086498,30,0,4.0,"Parroquia Sant Jaume is a Historic building in Cornellà de Llobregat (Catalonia), in Barcelona.",7,19
POI0567,BCN,Mercat d'Hostafrancs,food,41.374947,2.143835,60,1,4.1,"Mercat d'Hostafrancs is a building in Barcelona, Spain.",10,23
POI0568,BCN,Galaxia,shopping,41.399341,2.20371,60,1,4.0,A popular shopping spot in Barcelona.,10,20
POI0569,BCN,Platja de la Barceloneta,beach,41.379381,2.193398,150,0,4.3,"Platja de la Barceloneta is a beach in Barcelona, Spain.",0,24
POI0570,BCN,Chiribito,nightlife,41.430449,2.174321,120,1,4.0,A lively nightlife spot in Barcelona.,18,2
POI0571,BCN,Xemeneia de Can Folch,landmark,41.387724,2.194784,60,1,4.1,"Xemeneia de Can Folch is a building in Barcelona Province, Spain.",8,20
POI0572,BCN,El bes de la mort,history,41.39622,2.204198,60,0,4.2,El bes de la mort is a sculpture by Jaume Barba in iPoblenou Cemetery (Barcelona).,8,19
POI0573,BCN,Museu Tàpies,museum,41.391622,2.163664,120,1,4.3,"Museu Tàpies is a cultural center and museum in Barcelona, Spain.",10,19
POI0574,BCN,Sala FlyHard,culture,41.371842,2.140672,90,1,4.1,A cultural venue in Barcelona.,9,20
POI0575,BCN,Parc de la Pegaso,nature,41.427307,2.188988,90,0,4.2,"Parc de la Pegaso is a park in Spain, in Barcelona.",0,24
POI0576,BCN,Església Parroquial de la Concepció,religion,41.394667,2.167686,30,0,4.2,"Església Parroquial de la Concepció is a church building in Barcelona, Spain.",7,19
POI0577,BCN,Mercat dels Encants,food,41.401009,2.186145,60,1,4.1,"Mercat dels Encants is a building in Barcelona, Spain.",9,20
POI0578,BCN,rafay fuit i verduras,shopping,41.353763,2.116383,60,1,4.0,A popular shopping spot in Barcelona.,10,20
POI0579,BCN,Platja de Sant Miquel,beach,41.375528,2.191188,150,0,4.1,"Platja de Sant Miquel is a beach in Barcelona, Spain.",0,24
POI0580,BCN,La Flor,nightlife,41.432072,2.173724,120,1,4.0,A lively nightlife spot in Barcelona.,18,2
POI0581,BCN,Xemeneia de l'antiga fàbrica C.E.L.O.,landmark,41.427976,2.227484,60,1,4.1,"Xemeneia de l'antiga fàbrica C.E.L.O. is a building in Barcelona Province, Spain.",8,20
POI0582,BCN,Francesc Layret,history,41.38375,2.163557,60,0,4.1,A historic site in Barcelona.,8,19
POI0583,BCN,Museu de la Marihuana,museum,41.380808,2.180124,120,1,4.3,"Museu de la Marihuana is a museum located in Barcelona, Spain and dedicated to the culture of cannabis.",9,18
POI0584,BCN,Teatreneu,culture,41.40324,2.158559,90,1,4.1,A cultural venue in Barcelona.,9,20
