poi_id,day,hour,busy,source
POI0010,Sa,16,95,gmaps
POI0010,Sa,17,94,gmaps
POI0010,Sa,18,84,gmaps
POI0010,Sa,19,71,gmaps
POI0010,Sa,20,0,gmaps
POI0010,Sa,21,0,gmaps
POI0010,Sa,22,0,gmaps
POI0010,Sa,23,0,gmaps
POI0010,Su,6,0,gmaps
POI0010,Su,7,0,gmaps
POI0010,Su,8,0,gmaps
POI0010,Su,9,0,gmaps
POI0010,Su,10,0,gmaps
POI0010,Su,11,0,gmaps
POI0010,Su,12,0,gmaps
POI0010,Su,13,44,gmaps
POI0010,Su,14,60,gmaps
POI0010,Su,15,75,gmaps
POI0010,Su,16,85,gmaps
POI0010,Su,17,86,gmaps
POI0010,Su,18,74,gmaps
POI0010,Su,19,0,gmaps
POI0010,Su,20,0,gmaps
POI0010,Su,21,0,gmaps
POI0010,Su,22,0,gmaps
POI0010,Su,23,0,gmaps
POI0011,Mo,6,0,gmaps
POI0011,Mo,7,0,gmaps
POI0011,Mo,8,0,gmaps
POI0011,Mo,9,0,gmaps
POI0011,Mo,10,35,gmaps
POI0011,Mo,11,49,gmaps
POI0011,Mo,12,59,gmaps
POI0011,Mo,13,66,gmaps
POI0011,Mo,14,73,gmaps
POI0011,Mo,15,74,gmaps
POI0011,Mo,16,70,gmaps
POI0011,Mo,17,59,gmaps
POI0011,Mo,18,0,gmaps
POI0011,Mo,19,0,gmaps
POI0011,Mo,20,0,gmaps
POI0011,Mo,21,0,gmaps
POI0011,Mo,22,0,gmaps
POI0011,Mo,23,0,gmaps
POI0011,Tu,6,0,gmaps
POI0011,Tu,7,0,gmaps
POI0011,Tu,8,0,gmaps
POI0011,Tu,9,0,gmaps
POI0011,Tu,10,37,gmaps
POI0011,Tu,11,48,gmaps
POI0011,Tu,12,57,gmaps
POI0011,Tu,13,62,gmaps
POI0011,Tu,14,66,gmaps
POI0011,Tu,15,68,gmaps
POI0011,Tu,16,64,gmaps
POI0011,Tu,17,54,gmaps
POI0011,Tu,18,0,gmaps
POI0011,Tu,19,0,gmaps
POI0011,Tu,20,0,gmaps
POI0011,Tu,21,0,gmaps
POI0011,Tu,22,0,gmaps
POI0011,Tu,23,0,gmaps
POI0011,We,6,0,gmaps
POI0011,We,7,0,gmaps
POI0011,We,8,0,gmaps
POI0011,We,9,0,gmaps
POI0011,We,10,33,gmaps
POI0011,We,11,46,gmaps
POI0011,We,12,54,gmaps
POI0011,We,13,59,gmaps
POI0011,We,14,64,gmaps
POI0011,We,15,67,gmaps
POI0011,We,16,64,gmaps
POI0011,We,17,55,gmaps
POI0011,We,18,0,gmaps
POI0011,We,19,0,gmaps
POI0011,We,20,0,gmaps
POI0011,We,21,0,gmaps
POI0011,We,22,0,gmaps
POI0011,We,23,0,gmaps
POI0011,Th,6,0,gmaps
POI0011,Th,7,0,gmaps
POI0011,Th,8,0,gmaps
POI0011,Th,9,0,gmaps
POI0011,Th,10,35,gmaps
POI0011,Th,11,49,gmaps
POI0011,Th,12,60,gmaps
POI0011,Th,13,67,gmaps
POI0011,Th,14,71,gmaps
POI0011,Th,15,72,gmaps
POI0011,Th,16,67,gmaps
POI0011,Th,17,56,gmaps
POI0011,Th,18,0,gmaps
POI0011,Th,19,0,gmaps
POI0011,Th,20,0,gmaps
POI0011,Th,21,0,gmaps
POI0011,Th,22,0,gmaps
POI0011,Th,23,0,gmaps
POI0011,Fr,6,0,gmaps
POI0011,Fr,7,0,gmaps
POI0011,Fr,8,0,gmaps
POI0011,Fr,9,0,gmaps
POI0011,Fr,10,38,gmaps
POI0011,Fr,11,53,gmaps
POI0011,Fr,12,64,gmaps
POI0011,Fr,13,69,gmaps
POI0011,Fr,14,75,gmaps
POI0011,Fr,15,78,gmaps
POI0011,Fr,16,75,gmaps
POI0011,Fr,17,64,gmaps
POI0011,Fr,18,0,gmaps
POI0011,Fr,19,0,gmaps
POI0011,Fr,20,0,gmaps
POI0011,Fr,21,0,gmaps
POI0011,Fr,22,0,gmaps
POI0011,Fr,23,0,gmaps
POI0011,Sa,6,0,gmaps
POI0011,Sa,7,0,gmaps
POI0011,Sa,8,0,gmaps
POI0011,Sa,9,0,gmaps
POI0011,Sa,10,42,gmaps
POI0011,Sa,11,62,gmaps
POI0011,Sa,12,74,gmaps
POI0011,Sa,13,83,gmaps
POI0011,Sa,14,91,gmaps
POI0011,Sa,15,100,gmaps
POI0011,Sa,16,99,gmaps
POI0011,Sa,17,84,gmaps
POI0011,Sa,18,0,gmaps
POI0011,Sa,19,0,gmaps
POI0011,Sa,20,0,gmaps
POI0011,Sa,21,0,gmaps
POI0011,Sa,22,0,gmaps
POI0011,Sa,23,0,gmaps
POI0011,Su,6,0,gmaps
POI0011,Su,7,0,gmaps
POI0011,Su,8,0,gmaps
POI0011,Su,9,0,gmaps
POI0011,Su,10,37,gmaps
POI0011,Su,11,55,gmaps
POI0011,Su,12,67,gmaps
POI0011,Su,13,71,gmaps
POI0011,Su,14,76,gmaps
POI0011,Su,15,80,gmaps
POI0011,Su,16,77,gmaps
POI0011,Su,17,66,gmaps
POI0011,Su,18,0,gmaps
POI0011,Su,19,0,gmaps
POI0011,Su,20,0,gmaps
POI0011,Su,21,0,gmaps
POI0011,Su,22,0,gmaps
POI0011,Su,23,0,gmaps
POI0012,Mo,6,0,gmaps
POI0012,Mo,7,0,gmaps
POI0012,Mo,8,0,gmaps
POI0012,Mo,9,0,gmaps
POI0012,Mo,10,22,gmaps
POI0012,Mo,11,32,gmaps
POI0012,Mo,12,40,gmaps
POI0012,Mo,13,46,gmaps
POI0012,Mo,14,49,gmaps
POI0012,Mo,15,52,gmaps
POI0012,Mo,16,54,gmaps
POI0012,Mo,17,52,gmaps
POI0012,Mo,18,45,gmaps
POI0012,Mo,19,32,gmaps
POI0012,Mo,20,0,gmaps
POI0012,Mo,21,0,gmaps
POI0012,Mo,22,0,gmaps
POI0012,Mo,23,0,gmaps
POI0012,Tu,6,0,gmaps
POI0012,Tu,7,0,gmaps
POI0012,Tu,8,0,gmaps
POI0012,Tu,9,0,gmaps
POI0012,Tu,10,24,gmaps
POI0012,Tu,11,32,gmaps
POI0012,Tu,12,39,gmaps
POI0012,Tu,13,44,gmaps
POI0012,Tu,14,49,gmaps
POI0012,Tu,15,53,gmaps
POI0012,Tu,16,55,gmaps
POI0012,Tu,17,53,gmaps
POI0012,Tu,18,46,gmaps
POI0012,Tu,19,34,gmaps
POI0012,Tu,20,0,gmaps
POI0012,Tu,21,0,gmaps
POI0012,Tu,22,0,gmaps
POI0012,Tu,23,0,gmaps
POI0012,We,6,0,gmaps
POI0012,We,7,0,gmaps
POI0012,We,8,0,gmaps
POI0012,We,9,0,gmaps
POI0012,We,10,24,gmaps
POI0012,We,11,32,gmaps
POI0012,We,12,38,gmaps
POI0012,We,13,43,gmaps
POI0012,We,14,47,gmaps
POI0012,We,15,50,gmaps
POI0012,We,16,51,gmaps
POI0012,We,17,50,gmaps
POI0012,We,18,43,gmaps
POI0012,We,19,32,gmaps
POI0012,We,20,0,gmaps
POI0012,We,21,0,gmaps
POI0012,We,22,0,gmaps
POI0012,We,23,0,gmaps
POI0012,Th,6,0,gmaps
POI0012,Th,7,0,gmaps
POI0012,Th,8,0,gmaps
POI0012,Th,9,0,gmaps
POI0012,Th,10,23,gmaps
POI0012,Th,11,32,gmaps
POI0012,Th,12,40,gmaps
POI0012,Th,13,46,gmaps
POI0012,Th,14,51,gmaps
POI0012,Th,15,56,gmaps
POI0012,Th,16,59,gmaps
POI0012,Th,17,58,gmaps
POI0012,Th,18,50,gmaps
POI0012,Th,19,36,gmaps
POI0012,Th,20,0,gmaps
POI0012,Th,21,0,gmaps
POI0012,Th,22,0,gmaps
POI0012,Th,23,0,gmaps
POI0012,Fr,6,0,gmaps
POI0012,Fr,7,0,gmaps
POI0012,Fr,8,0,gmaps
POI0012,Fr,9,0,gmaps
POI0012,Fr,10,21,gmaps
POI0012,Fr,11,30,gmaps
POI0012,Fr,12,38,gmaps
POI0012,Fr,13,45,gmaps
POI0012,Fr,14,52,gmaps
POI0012,Fr,15,58,gmaps
POI0012,Fr,16,61,gmaps
POI0012,Fr,17,59,gmaps
POI0012,Fr,18,49,gmaps
POI0012,Fr,19,34,gmaps
POI0012,Fr,20,0,gmaps
POI0012,Fr,21,0,gmaps
POI0012,Fr,22,0,gmaps
POI0012,Fr,23,0,gmaps
POI0012,Sa,6,0,gmaps
POI0012,Sa,7,0,gmaps
POI0012,Sa,8,0,gmaps
POI0012,Sa,9,0,gmaps
POI0012,Sa,10,27,gmaps
POI0012,Sa,11,40,gmaps
POI0012,Sa,12,51,gmaps
POI0012,Sa,13,62,gmaps
POI0012,Sa,14,75,gmaps
POI0012,Sa,15,90,gmaps
POI0012,Sa,16,100,gmaps
POI0012,Sa,17,98,gmaps
POI0012,Sa,18,81,gmaps
POI0012,Sa,19,54,gmaps
POI0012,Sa,20,0,gmaps
POI0012,Sa,21,0,gmaps
POI0012,Sa,22,0,gmaps
POI0012,Sa,23,0,gmaps
POI0012,Su,6,0,gmaps
POI0012,Su,7,0,gmaps
POI0012,Su,8,0,gmaps
POI0012,Su,9,0,gmaps
POI0012,Su,10,0,gmaps
POI0012,Su,11,28,gmaps
POI0012,Su,12,38,gmaps
POI0012,Su,13,47,gmaps
POI0012,Su,14,56,gmaps
POI0012,Su,15,65,gmaps
POI0012,Su,16,71,gmaps
POI0012,Su,17,69,gmaps
POI0012,Su,18,55,gmaps
POI0012,Su,19,37,gmaps
POI0012,Su,20,0,gmaps
POI0012,Su,21,0,gmaps
POI0012,Su,22,0,gmaps
POI0012,Su,23,0,gmaps
POI0024,Mo,6,0,gmaps
POI0024,Mo,7,13,gmaps
POI0024,Mo,8,23,gmaps
POI0024,Mo,9,35,gmaps
POI0024,Mo,10,45,gmaps
POI0024,Mo,11,51,gmaps
POI0024,Mo,12,54,gmaps
POI0024,Mo,13,58,gmaps
POI0024,Mo,14,63,gmaps
POI0024,Mo,15,64,gmaps
POI0024,Mo,16,63,gmaps
POI0024,Mo,17,58,gmaps
POI0024,Mo,18,54,gmaps
POI0024,Mo,19,48,gmaps
POI0024,Mo,20,41,gmaps
POI0024,Mo,21,32,gmaps
POI0024,Mo,22,25,gmaps
POI0024,Mo,23,20,gmaps
POI0024,Tu,6,0,gmaps
POI0024,Tu,7,14,gmaps
POI0024,Tu,8,24,gmaps
POI0024,Tu,9,35,gmaps
POI0024,Tu,10,46,gmaps
POI0024,Tu,11,54,gmaps
POI0024,Tu,12,58,gmaps
POI0024,Tu,13,62,gmaps
POI0024,Tu,14,63,gmaps
POI0024,Tu,15,63,gmaps
POI0024,Tu,16,60,gmaps
POI0024,Tu,17,59,gmaps
POI0024,Tu,18,54,gmaps
POI0024,Tu,19,48,gmaps
POI0024,Tu,20,42,gmaps
POI0024,Tu,21,36,gmaps
POI0024,Tu,22,31,gmaps
POI0024,Tu,23,24,gmaps
POI0024,We,6,0,gmaps
POI0024,We,7,15,gmaps
POI0024,We,8,24,gmaps
POI0024,We,9,34,gmaps
POI0024,We,10,42,gmaps
POI0024,We,11,48,gmaps
POI0024,We,12,50,gmaps
POI0024,We,13,55,gmaps
POI0024,We,14,60,gmaps
POI0024,We,15,62,gmaps
POI0024,We,16,62,gmaps
POI0024,We,17,60,gmaps
POI0024,We,18,57,gmaps
POI0024,We,19,53,gmaps
POI0024,We,20,49,gmaps
POI0024,We,21,45,gmaps
POI0024,We,22,38,gmaps
POI0024,We,23,27,gmaps
POI0024,Th,6,0,gmaps
POI0024,Th,7,13,gmaps
POI0024,Th,8,24,gmaps
POI0024,Th,9,36,gmaps
POI0024,Th,10,46,gmaps
POI0024,Th,11,53,gmaps
POI0024,Th,12,57,gmaps
POI0024,Th,13,62,gmaps
POI0024,Th,14,65,gmaps
POI0024,Th,15,68,gmaps
POI0024,Th,16,65,gmaps
POI0024,Th,17,62,gmaps
POI0024,Th,18,57,gmaps
POI0024,Th,19,53,gmaps
POI0024,Th,21,41,gmaps
POI0024,Th,22,34,gmaps
POI0024,Th,23,26,gmaps
POI0024,Fr,6,0,gmaps
POI0024,Fr,7,13,gmaps
POI0024,Fr,8,21,gmaps
POI0024,Fr,9,31,gmaps
POI0024,Fr,10,40,gmaps
POI0024,Fr,11,48,gmaps
POI0024,Fr,12,56,gmaps
POI0024,Fr,13,60,gmaps
POI0024,Fr,14,64,gmaps
POI0024,Fr,15,68,gmaps
POI0024,Fr,16,70,gmaps
POI0024,Fr,17,67,gmaps
POI0024,Fr,18,62,gmaps
POI0024,Fr,19,55,gmaps
POI0024,Fr,20,52,gmaps
POI0024,Fr,21,48,gmaps
POI0024,Fr,22,42,gmaps
POI0024,Fr,23,32,gmaps
POI0024,Sa,6,0,gmaps
POI0024,Sa,7,10,gmaps
POI0024,Sa,8,20,gmaps
POI0024,Sa,9,32,gmaps
POI0024,Sa,10,44,gmaps
POI0024,Sa,11,52,gmaps
POI0024,Sa,12,58,gmaps
POI0024,Sa,13,65,gmaps
POI0024,Sa,14,75,gmaps
POI0024,Sa,15,89,gmaps
POI0024,Sa,16,98,gmaps
POI0024,Sa,17,100,gmaps
POI0024,Sa,18,89,gmaps
POI0024,Sa,19,75,gmaps
POI0024,Sa,20,64,gmaps
POI0024,Sa,21,53,gmaps
POI0024,Sa,22,44,gmaps
POI0024,Sa,23,34,gmaps
POI0024,Su,6,0,gmaps
POI0024,Su,7,12,gmaps
POI0024,Su,8,21,gmaps
POI0024,Su,9,31,gmaps
POI0024,Su,10,39,gmaps
POI0024,Su,11,47,gmaps
POI0024,Su,12,53,gmaps
POI0024,Su,13,57,gmaps
POI0024,Su,14,64,gmaps
POI0024,Su,15,71,gmaps
POI0024,Su,16,76,gmaps
POI0024,Su,17,75,gmaps
POI0024,Su,18,69,gmaps
POI0024,Su,19,59,gmaps
POI0024,Su,20,48,gmaps
POI0024,Su,21,38,gmaps
POI0024,Su,22,28,gmaps
POI0024,Su,23,20,gmaps
POI0025,Mo,0,8,gmaps
POI0025,Mo,1,4,gmaps
POI0025,Mo,2,2,gmaps
POI0025,Mo,3,1,gmaps
POI0025,Mo,4,1,gmaps
POI0025,Mo,5,2,gmaps
POI0025,Mo,6,4,gmaps
POI0025,Mo,7,9,gmaps
POI0025,Mo,8,14,gmaps
POI0025,Mo,9,21,gmaps
POI0025,Mo,10,30,gmaps
POI0025,Mo,11,38,gmaps
POI0025,Mo,12,43,gmaps
POI0025,Mo,13,49,gmaps
POI0025,Mo,14,53,gmaps
POI0025,Mo,15,56,gmaps
POI0025,Mo,16,57,gmaps
POI0025,Mo,17,54,gmaps
POI0025,Mo,18,50,gmaps
POI0025,Mo,19,43,gmaps
POI0025,Mo,20,35,gmaps
POI0025,Mo,21,27,gmaps
POI0025,Mo,22,20,gmaps
POI0025,Mo,23,14,gmaps
POI0025,Tu,0,8,gmaps
POI0025,Tu,1,4,gmaps
POI0025,Tu,2,2,gmaps
POI0025,Tu,3,2,gmaps
POI0025,Tu,4,2,gmaps
POI0025,Tu,5,3,gmaps
POI0025,Tu,6,6,gmaps
POI0025,Tu,7,9,gmaps
POI0025,Tu,8,13,gmaps
POI0025,Tu,9,19,gmaps
POI0025,Tu,10,27,gmaps
POI0025,Tu,11,34,gmaps
POI0025,Tu,12,42,gmaps
POI0025,Tu,13,47,gmaps
POI0025,Tu,14,50,gmaps
POI0025,Tu,15,52,gmaps
POI0025,Tu,16,53,gmaps
POI0025,Tu,17,54,gmaps
POI0025,Tu,18,52,gmaps
POI0025,Tu,19,49,gmaps
POI0025,Tu,20,41,gmaps
POI0025,Tu,21,33,gmaps
POI0025,Tu,22,24,gmaps
POI0025,Tu,23,16,gmaps
POI0025,We,0,9,gmaps
POI0025,We,1,5,gmaps
POI0025,We,2,3,gmaps
POI0025,We,3,2,gmaps
POI0025,We,4,2,gmaps
POI0025,We,5,3,gmaps
POI0025,We,6,5,gmaps
POI0025,We,7,9,gmaps
POI0025,We,8,15,gmaps
POI0025,We,9,23,gmaps
POI0025,We,10,33,gmaps
POI0025,We,11,44,gmaps
POI0025,We,12,49,gmaps
POI0025,We,13,53,gmaps
POI0025,We,14,53,gmaps
POI0025,We,15,55,gmaps
POI0025,We,16,58,gmaps
POI0025,We,17,61,gmaps
POI0025,We,18,61,gmaps
POI0025,We,19,56,gmaps
POI0025,We,20,46,gmaps
POI0025,We,21,36,gmaps
POI0025,We,22,25,gmaps
POI0025,We,23,17,gmaps
POI0025,Th,0,9,gmaps
POI0025,Th,1,4,gmaps
POI0025,Th,2,1,gmaps
POI0025,Th,3,1,gmaps
POI0025,Th,4,1,gmaps
POI0025,Th,5,2,gmaps
POI0025,Th,6,4,gmaps
POI0025,Th,7,9,gmaps
POI0025,Th,8,16,gmaps
POI0025,Th,9,26,gmaps
POI0025,Th,10,37,gmaps
POI0025,Th,11,47,gmaps
POI0025,Th,12,52,gmaps
POI0025,Th,13,56,gmaps
POI0025,Th,14,58,gmaps
POI0025,Th,15,62,gmaps
POI0025,Th,16,64,gmaps
POI0025,Th,17,64,gmaps
POI0025,Th,18,63,gmaps
POI0025,Th,19,58,gmaps
POI0025,Th,20,50,gmaps
POI0025,Th,21,41,gmaps
POI0025,Th,23,20,gmaps
POI0025,Fr,0,11,gmaps
POI0025,Fr,1,5,gmaps
POI0025,Fr,2,2,gmaps
POI0025,Fr,3,1,gmaps
POI0025,Fr,4,2,gmaps
POI0025,Fr,5,2,gmaps
POI0025,Fr,6,4,gmaps
POI0025,Fr,7,8,gmaps
POI0025,Fr,8,15,gmaps
POI0025,Fr,9,26,gmaps
POI0025,Fr,10,41,gmaps
POI0025,Fr,11,57,gmaps
POI0025,Fr,12,64,gmaps
POI0025,Fr,13,67,gmaps
POI0025,Fr,14,69,gmaps
POI0025,Fr,15,74,gmaps
POI0025,Fr,16,77,gmaps
POI0025,Fr,17,76,gmaps
POI0025,Fr,18,70,gmaps
POI0025,Fr,19,60,gmaps
POI0025,Fr,20,49,gmaps
POI0025,Fr,21,39,gmaps
POI0025,Fr,22,29,gmaps
POI0025,Fr,23,21,gmaps
POI0025,Sa,0,12,gmaps
POI0025,Sa,1,7,gmaps
POI0025,Sa,2,4,gmaps
POI0025,Sa,3,2,gmaps
POI0025,Sa,4,1,gmaps
POI0025,Sa,5,1,gmaps
POI0025,Sa,6,2,gmaps
POI0025,Sa,7,5,gmaps
POI0025,Sa,8,11,gmaps
POI0025,Sa,9,23,gmaps
POI0025,Sa,10,37,gmaps
POI0025,Sa,11,50,gmaps
POI0025,Sa,12,59,gmaps
POI0025,Sa,13,67,gmaps
POI0025,Sa,14,79,gmaps
POI0025,Sa,15,92,gmaps
POI0025,Sa,16,100,gmaps
POI0025,Sa,17,98,gmaps
POI0025,Sa,18,88,gmaps
POI0025,Sa,19,74,gmaps
POI0025,Sa,20,56,gmaps
POI0025,Sa,21,42,gmaps
POI0025,Sa,22,29,gmaps
POI0025,Sa,23,21,gmaps
POI0025,Su,0,5,gmaps
POI0025,Su,1,2,gmaps
POI0025,Su,2,1,gmaps
POI0025,Su,3,1,gmaps
POI0025,Su,4,1,gmaps
POI0025,Su,5,2,gmaps
POI0025,Su,6,3,gmaps
POI0025,Su,7,6,gmaps
POI0025,Su,8,11,gmaps
POI0025,Su,9,21,gmaps
POI0025,Su,10,32,gmaps
POI0025,Su,11,42,gmaps
POI0025,Su,12,48,gmaps
POI0025,Su,13,52,gmaps
POI0025,Su,14,60,gmaps
POI0025,Su,15,68,gmaps
POI0025,Su,16,73,gmaps
POI0025,Su,17,71,gmaps
POI0025,Su,18,63,gmaps
POI0025,Su,19,50,gmaps
POI0025,Su,20,38,gmaps
POI0025,Su,21,27,gmaps
POI0025,Su,22,18,gmaps
POI0025,Su,23,11,gmaps
POI0027,Mo,6,0,gmaps
POI0027,Mo,7,0,gmaps
POI0027,Mo,8,0,gmaps
POI0027,Mo,9,54,gmaps
POI0027,Mo,10,74,gmaps
POI0027,Mo,11,87,gmaps
POI0027,Mo,12,94,gmaps
POI0027,Mo,13,97,gmaps
POI0027,Mo,14,100,gmaps
POI0027,Mo,15,95,gmaps
POI0027,Mo,16,83,gmaps
POI0027,Mo,17,62,gmaps
POI0027,Mo,18,44,gmaps
POI0027,Mo,19,0,gmaps
POI0027,Mo,20,0,gmaps
POI0027,Mo,21,0,gmaps
POI0027,Mo,22,0,gmaps
POI0027,Mo,23,0,gmaps
POI0027,Tu,6,0,gmaps
POI0027,Tu,7,0,gmaps
POI0027,Tu,8,0,gmaps
POI0027,Tu,9,55,gmaps
POI0027,Tu,10,73,gmaps
POI0027,Tu,11,84,gmaps
POI0027,Tu,12,89,gmaps
POI0027,Tu,13,91,gmaps
POI0027,Tu,14,92,gmaps
POI0027,Tu,15,88,gmaps
POI0027,Tu,16,75,gmaps
POI0027,Tu,17,56,gmaps
POI0027,Tu,18,37,gmaps
POI0027,Tu,19,0,gmaps
POI0027,Tu,20,0,gmaps
POI0027,Tu,21,0,gmaps
POI0027,Tu,22,0,gmaps
POI0027,Tu,23,0,gmaps
POI0027,We,6,0,gmaps
POI0027,We,7,0,gmaps
POI0027,We,8,0,gmaps
POI0027,We,9,56,gmaps
POI0027,We,10,74,gmaps
POI0027,We,11,84,gmaps
POI0027,We,12,88,gmaps
POI0027,We,13,90,gmaps
POI0027,We,14,91,gmaps
POI0027,We,15,86,gmaps
POI0027,We,16,76,gmaps
POI0027,We,17,59,gmaps
POI0027,We,18,40,gmaps
POI0027,We,19,0,gmaps
POI0027,We,20,0,gmaps
POI0027,We,21,0,gmaps
POI0027,We,22,0,gmaps
POI0027,We,23,0,gmaps
POI0027,Th,6,0,gmaps
POI0027,Th,7,0,gmaps
POI0027,Th,8,0,gmaps
POI0027,Th,9,52,gmaps
POI0027,Th,10,70,gmaps
POI0027,Th,11,82,gmaps
POI0027,Th,12,87,gmaps
POI0027,Th,13,91,gmaps
POI0027,Th,14,92,gmaps
POI0027,Th,15,86,gmaps
POI0027,Th,16,75,gmaps
POI0027,Th,17,56,gmaps
POI0027,Th,18,40,gmaps
POI0027,Th,19,0,gmaps
POI0027,Th,20,0,gmaps
POI0027,Th,21,0,gmaps
POI0027,Th,22,0,gmaps
POI0027,Th,23,0,gmaps
POI0027,Fr,6,0,gmaps
POI0027,Fr,7,0,gmaps
POI0027,Fr,8,0,gmaps
POI0027,Fr,9,45,gmaps
POI0027,Fr,10,64,gmaps
POI0027,Fr,11,77,gmaps
POI0027,Fr,12,83,gmaps
POI0027,Fr,13,87,gmaps
POI0027,Fr,14,88,gmaps
POI0027,Fr,15,84,gmaps
POI0027,Fr,16,72,gmaps
POI0027,Fr,17,55,gmaps
POI0027,Fr,18,40,gmaps
POI0027,Fr,19,0,gmaps
POI0027,Fr,20,0,gmaps
POI0027,Fr,21,0,gmaps
POI0027,Fr,22,0,gmaps
POI0027,Fr,23,0,gmaps
POI0027,Sa,6,0,gmaps
POI0027,Sa,7,0,gmaps
POI0027,Sa,8,0,gmaps
POI0027,Sa,9,41,gmaps
POI0027,Sa,10,62,gmaps
POI0027,Sa,11,78,gmaps
POI0027,Sa,12,85,gmaps
POI0027,Sa,13,89,gmaps
POI0027,Sa,14,94,gmaps
POI0027,Sa,15,98,gmaps
POI0027,Sa,16,91,gmaps
POI0027,Sa,17,75,gmaps
POI0027,Sa,18,54,gmaps
POI0027,Sa,19,0,gmaps
POI0027,Sa,20,0,gmaps
POI0027,Sa,21,0,gmaps
POI0027,Sa,22,0,gmaps
POI0027,Sa,23,0,gmaps
POI0027,Su,6,0,gmaps
POI0027,Su,7,0,gmaps
POI0027,Su,8,0,gmaps
POI0027,Su,9,36,gmaps
POI0027,Su,10,56,gmaps
POI0027,Su,11,72,gmaps
POI0027,Su,12,78,gmaps
POI0027,Su,13,81,gmaps
POI0027,Su,14,84,gmaps
POI0027,Su,15,85,gmaps
POI0027,Su,16,77,gmaps
POI0027,Su,17,62,gmaps
POI0027,Su,18,43,gmaps
POI0027,Su,19,0,gmaps
POI0027,Su,20,0,gmaps
POI0027,Su,21,0,gmaps
POI0027,Su,22,0,gmaps
POI0027,Su,23,0,gmaps
POI0031,Mo,6,0,gmaps
POI0031,Mo,7,13,gmaps
POI0031,Mo,8,20,gmaps
POI0031,Mo,9,28,gmaps
POI0031,Mo,10,35,gmaps
POI0031,Mo,11,39,gmaps
POI0031,Mo,12,41,gmaps
POI0031,Mo,13,42,gmaps
POI0031,Mo,14,44,gmaps
POI0031,Mo,15,45,gmaps
POI0031,Mo,16,47,gmaps
POI0031,Mo,17,47,gmaps
POI0031,Mo,18,47,gmaps
POI0031,Mo,19,47,gmaps
POI0031,Mo,20,45,gmaps
POI0031,Mo,21,40,gmaps
POI0031,Mo,22,32,gmaps
POI0031,Mo,23,0,gmaps
POI0031,Tu,6,0,gmaps
POI0031,Tu,7,16,gmaps
POI0031,Tu,8,26,gmaps
POI0031,Tu,9,35,gmaps
POI0031,Tu,10,41,gmaps
POI0031,Tu,11,45,gmaps
POI0031,Tu,12,49,gmaps
POI0031,Tu,13,52,gmaps
POI0031,Tu,14,56,gmaps
POI0031,Tu,15,57,gmaps
POI0031,Tu,16,58,gmaps
POI0031,Tu,17,59,gmaps
POI0031,Tu,18,55,gmaps
POI0031,Tu,19,52,gmaps
POI0031,Tu,20,48,gmaps
POI0031,Tu,21,42,gmaps
POI0031,Tu,22,32,gmaps
POI0031,Tu,23,0,gmaps
POI0031,We,6,0,gmaps
POI0031,We,7,19,gmaps
POI0031,We,8,35,gmaps
POI0031,We,9,52,gmaps
POI0031,We,10,64,gmaps
POI0031,We,11,69,gmaps
POI0031,We,12,72,gmaps
POI0031,We,13,73,gmaps
POI0031,We,14,74,gmaps
POI0031,We,15,72,gmaps
POI0031,We,16,70,gmaps
POI0031,We,17,68,gmaps
POI0031,We,18,62,gmaps
POI0031,We,19,58,gmaps
POI0031,We,20,53,gmaps
POI0031,We,21,46,gmaps
POI0031,We,22,36,gmaps
POI0031,We,23,0,gmaps
POI0031,Th,6,0,gmaps
POI0031,Th,7,14,gmaps
POI0031,Th,8,24,gmaps
POI0031,Th,9,36,gmaps
POI0031,Th,10,44,gmaps
POI0031,Th,11,49,gmaps
POI0031,Th,12,53,gmaps
POI0031,Th,13,57,gmaps
POI0031,Th,14,61,gmaps
POI0031,Th,15,63,gmaps
POI0031,Th,16,65,gmaps
POI0031,Th,17,65,gmaps
POI0031,Th,18,64,gmaps
POI0031,Th,19,61,gmaps
POI0031,Th,21,49,gmaps
POI0031,Th,22,37,gmaps
POI0031,Th,23,0,gmaps
POI0031,Fr,6,0,gmaps
POI0031,Fr,7,15,gmaps
POI0031,Fr,8,26,gmaps
POI0031,Fr,9,37,gmaps
POI0031,Fr,10,45,gmaps
POI0031,Fr,11,50,gmaps
POI0031,Fr,12,54,gmaps
POI0031,Fr,13,60,gmaps
POI0031,Fr,14,65,gmaps
POI0031,Fr,15,69,gmaps
POI0031,Fr,16,71,gmaps
POI0031,Fr,17,70,gmaps
POI0031,Fr,18,67,gmaps
POI0031,Fr,19,66,gmaps
POI0031,Fr,20,65,gmaps
POI0031,Fr,21,60,gmaps
POI0031,Fr,22,48,gmaps
POI0031,Fr,23,0,gmaps
POI0031,Sa,6,0,gmaps
POI0031,Sa,7,13,gmaps
POI0031,Sa,8,20,gmaps
POI0031,Sa,9,27,gmaps
POI0031,Sa,10,33,gmaps
POI0031,Sa,11,39,gmaps
POI0031,Sa,12,46,gmaps
POI0031,Sa,13,56,gmaps
POI0031,Sa,14,67,gmaps
POI0031,Sa,15,77,gmaps
POI0031,Sa,16,83,gmaps
POI0031,Sa,17,88,gmaps
POI0031,Sa,18,91,gmaps
POI0031,Sa,19,98,gmaps
POI0031,Sa,20,100,gmaps
POI0031,Sa,21,94,gmaps
POI0031,Sa,22,79,gmaps
